#bin	chrom	chromStart	chromEnd	ix	type	frag	fragStart	fragEnd	strand
631	chr25	6127708	6132835	417	W	AAFC03090151.1	0	5127	-
631	chr25	6132885	6152049	419	W	AAFC03090155.1	0	19164	+
631	chr25	6152839	6154444	421	W	AAFC03090150.1	0	1605	-
632	chr25	6190707	6193556	423	W	AAFC03130283.1	0	2849	+
632	chr25	6194424	6197443	425	W	AAFC03130786.1	0	3019	+
632	chr25	6197443	6197888	426	W	AAFC03090149.1	1501	1946	+
632	chr25	6197888	6223226	427	W	AAFC03116770.1	17	25355	-
632	chr25	6223226	6229404	428	W	AAFC03090156.1	0	6178	-
634	chr25	6438499	6450939	432	W	AAFC03113265.1	2459	14899	-
634	chr25	6450939	6458368	433	W	AAFC03083850.1	7033	14462	+
634	chr25	6458368	6494058	434	W	AAFC03113263.1	0	35690	-
635	chr25	6566204	6585439	436	W	AAFC03052776.1	0	19235	+
635	chr25	6586067	6608734	438	W	AAFC03113264.1	0	22667	+
635	chr25	6608784	6615336	440	W	AAFC03052775.1	0	6552	-
635	chr25	6615336	6640983	441	W	AAFC03121554.1	0	25647	-
635	chr25	6645983	6649846	443	W	AAFC03052774.1	0	3863	+
636	chr25	6697048	6711816	447	W	AAFC03052777.1	19347	34115	-
636	chr25	6711816	6760698	448	W	AAFC03032413.1	0	48882	+
636	chr25	6760748	6799015	450	W	AAFC03032412.1	0	38267	-
636	chr25	6799065	6803432	452	W	AAFC03032409.1	0	4367	-
636	chr25	6803482	6808668	454	W	AAFC03032410.1	0	5186	-
637	chr25	6842304	6844671	458	W	AAFC03032408.1	0	2367	+
637	chr25	6844721	6920374	460	W	AAFC03033187.1	0	75653	-
638	chr25	6950227	6960914	464	W	AAFC03033186.1	38767	49454	-
638	chr25	6960914	7008106	465	W	AAFC03110230.1	0	47192	+
638	chr25	7008380	7030006	467	W	AAFC03110231.1	0	21626	-
638	chr25	7030056	7061209	469	W	AAFC02047469.1	0	31153	+
639	chr25	7092386	7112517	471	W	AAFC02047474.1	0	20131	+
639	chr25	7112517	7124698	472	W	AAFC03110232.1	3	12184	+
639	chr25	7124698	7128431	473	W	AAFC03038289.1	20556	24289	-
639	chr25	7128431	7148902	474	W	AAFC02047472.1	4347	24818	-
639	chr25	7148902	7156383	475	W	AAFC03038287.1	0	7481	-
639	chr25	7156433	7173035	477	W	AAFC02047470.1	0	16602	+
639	chr25	7173085	7188056	479	W	AAFC03038295.1	0	14971	+
639	chr25	7188056	7196901	480	W	AAFC03038292.1	0	8845	+
639	chr25	7196991	7208397	482	W	AAFC03038296.1	0	11406	+
640	chr25	7277376	7278505	486	W	AAFC03004820.1	0	1129	+
640	chr25	7278555	7279008	488	W	AAFC03038297.1	0	453	+
640	chr25	7279008	7282485	489	W	AAFC03004816.1	3709	7186	-
640	chr25	7282485	7286521	490	W	AAFC03038293.1	0	4036	+
640	chr25	7286521	7294321	491	W	AAFC03004819.1	0	7800	+
640	chr25	7294321	7299706	492	W	AAFC03038294.1	0	5385	-
640	chr25	7299756	7301252	494	W	AAFC03004821.1	0	1496	-
640	chr25	7301334	7319031	496	W	AAFC03038291.1	0	17697	+
641	chr25	7397373	7398532	500	W	AAFC03004822.1	0	1159	+
641	chr25	7398532	7436461	501	W	AAFC03004815.1	0	37929	-
641	chr25	7436511	7439998	503	W	AAFC02032298.1	0	3487	-
641	chr25	7440123	7446965	505	W	AAFC03130007.1	0	6842	+
641	chr25	7447015	7464214	507	W	AAFC03125002.1	230	17429	-
642	chr25	7472825	7474685	510	W	AAFC03004824.1	0	1860	+
642	chr25	7474735	7476318	512	W	AAFC03004818.1	0	1583	+
642	chr25	7476318	7484321	513	W	AAFC02150442.1	7257	15260	-
642	chr25	7484321	7491601	514	W	AAFC03092516.1	0	7280	+
642	chr25	7491601	7507655	515	W	AAFC02129704.1	0	16054	+
642	chr25	7507655	7510477	516	W	AAFC03092514.1	17880	20702	-
642	chr25	7510477	7528392	517	W	AAFC03120011.1	0	17915	+
642	chr25	7528392	7566357	518	W	AAFC03092517.1	2	37967	+
643	chr25	7644160	7647415	522	W	AAFC03092511.1	0	3255	+
643	chr25	7647415	7653315	523	W	AAFC02185998.1	0	5900	-
643	chr25	7653365	7661555	525	W	AAFC03092512.1	0	8190	-
643	chr25	7661605	7672917	527	W	AAFC03092513.1	0	11312	+
643	chr25	7672967	7706138	529	W	AAFC03122013.1	3396	36567	-
643	chr25	7706138	7709583	530	W	AAFC03032306.1	14396	17841	-
643	chr25	7709583	7723391	531	W	AAFC03092515.1	14068	27876	-
644	chr25	7816045	7827845	534	W	AAFC03032305.1	0	11800	-
644	chr25	7827895	7844873	536	W	AAFC03041989.1	15440	32418	-
644	chr25	7844873	7864266	537	W	AAFC03123858.1	0	19393	+
645	chr25	7886569	7908020	540	W	AAFC03041988.1	0	21451	-
645	chr25	7908070	7983658	542	W	AAFC03041990.1	2824	78412	-
646	chr25	8008505	8020451	544	W	AAFC02165151.1	0	11946	-
646	chr25	8020501	8025196	546	W	AAFC03131044.1	0	4695	+
646	chr25	8025196	8032341	547	W	AAFC03083606.1	891	8036	-
646	chr25	8032341	8042056	548	W	AAFC03116978.1	0	9715	-
646	chr25	8042106	8045874	550	W	AAFC03083605.1	0	3768	-
646	chr25	8046072	8047595	552	W	AAFC03083601.1	0	1523	+
646	chr25	8047595	8048860	553	W	AAFC02182094.1	0	1265	+
646	chr25	8048860	8076683	554	W	AAFC03083608.1	0	27823	+
646	chr25	8076733	8080294	556	W	AAFC03083603.1	0	3561	-
646	chr25	8085294	8087014	558	W	AAFC03083602.1	0	1720	+
646	chr25	8087415	8105428	560	W	AAFC03129516.1	5179	23192	-
646	chr25	8105428	8117868	561	W	AAFC03083607.1	692	13132	+
647	chr25	8137672	8139161	564	W	AAFC03083600.1	679	2168	-
647	chr25	8139161	8141414	565	W	AAFC03083599.1	0	2253	-
647	chr25	8141464	8162557	567	W	AAFC03051609.1	0	21093	+
647	chr25	8162620	8171732	569	W	AAFC03121033.1	0	9112	-
647	chr25	8172123	8183612	571	W	AAFC03127682.1	0	11489	-
647	chr25	8183662	8199432	573	W	AAFC03127350.1	0	15770	-
647	chr25	8204432	8209737	575	W	AAFC03130493.1	2353	7658	-
647	chr25	8209737	8214105	576	W	AAFC03089226.1	0	4368	-
647	chr25	8214256	8215640	578	W	AAFC03126003.1	0	1384	+
648	chr25	8319360	8327945	581	W	AAFC03089227.1	5883	14468	-
648	chr25	8327945	8337237	582	W	AAFC02001002.1	1420	10712	-
648	chr25	8337237	8375004	583	W	AAFC03089228.1	0	37767	+
649	chr25	8414373	8415740	586	W	AAFC03051607.1	0	1367	-
649	chr25	8415790	8418355	588	W	AAFC03051599.1	0	2565	+
649	chr25	8418355	8430280	589	W	AAFC03128434.1	0	11925	-
649	chr25	8430330	8438362	591	W	AAFC03131517.1	0	8032	-
649	chr25	8438412	8457078	593	W	AAFC03125637.1	0	18666	+
649	chr25	8458149	8470550	595	W	AAFC03127822.1	0	12401	+
649	chr25	8470600	8478498	597	W	AAFC03127819.1	0	7898	+
649	chr25	8478548	8483963	599	W	AAFC03121034.1	0	5415	-
649	chr25	8484013	8487841	601	W	AAFC03121035.1	0	3828	-
649	chr25	8491372	8492841	603	W	AAFC02044319.1	0	1469	+
651	chr25	8674405	8687093	607	W	AAFC03021569.1	0	12688	-
651	chr25	8687143	8689953	609	W	AAFC03021568.1	0	2810	+
651	chr25	8690003	8706744	611	W	AAFC03021570.1	32769	49510	-
651	chr25	8706744	8757909	612	W	AAFC03057595.1	0	51165	+
652	chr25	8819501	8859994	615	W	AAFC03057594.1	0	40493	+
652	chr25	8881792	8884775	617	W	AAFC03118198.1	0	2983	+
652	chr25	8885143	8909972	619	W	AAFC03125106.1	0	24829	+
652	chr25	8909972	8910176	620	W	AAFC03026757.1	0	204	-
653	chr25	8924055	8925493	623	W	AAFC03026756.1	0	1438	-
653	chr25	8930493	8955783	625	W	AAFC03026758.1	0	25290	+
653	chr25	8956355	9040243	627	W	AAFC03026759.1	0	83888	+
655	chr25	9186891	9209610	629	W	AAFC02001509.1	34209	56928	-
655	chr25	9209610	9303036	630	W	AAFC03047506.1	0	93426	+
656	chr25	9323296	9328726	634	W	AAFC03085952.1	0	5430	+
656	chr25	9328726	9329649	635	W	AAFC03047502.1	0	923	+
656	chr25	9329649	9331448	636	W	AAFC03085951.1	2542	4341	-
656	chr25	9331448	9334444	637	W	AAFC03047504.1	0	2996	+
656	chr25	9334444	9350199	638	W	AAFC03085954.1	0	15755	+
656	chr25	9350249	9357406	640	W	AAFC03085953.1	8302	15459	-
656	chr25	9357406	9365922	641	W	AAFC03027308.1	0	8516	+
656	chr25	9365922	9403840	642	W	AAFC03085955.1	1437	39355	-
656	chr25	9403840	9405838	643	W	AAFC03027307.1	0	1998	-
656	chr25	9405888	9427564	645	W	AAFC03027309.1	0	21676	+
657	chr25	9550540	9556866	647	W	AAFC03117126.1	9475	15801	-
658	chr25	9585626	9587727	650	W	AAFC03031953.1	0	2101	-
658	chr25	9592727	9632416	652	W	AAFC03008684.1	0	39689	+
658	chr25	9632466	9634315	654	W	AAFC03008679.1	0	1849	-
658	chr25	9634637	9634955	656	W	AAFC03008680.1	0	318	+
658	chr25	9634955	9650596	657	W	AAFC02018551.1	0	15641	-
658	chr25	9654968	9658495	659	W	AAFC03129162.1	0	3527	+
658	chr25	9658545	9686561	661	W	AAFC03128575.1	0	28016	-
658	chr25	9686561	9688659	662	W	AAFC03008682.1	0	2098	-
660	chr25	9845368	9910186	668	W	AAFC03008685.1	0	64818	+
660	chr25	9910186	9936940	669	W	AAFC03082557.1	21739	48493	+
661	chr25	9965580	10044316	671	W	AAFC03082559.1	0	78736	-
661	chr25	10044366	10063497	673	W	AAFC03075672.1	0	19131	-
661	chr25	10063547	10069713	675	W	AAFC03075670.1	40	6206	-
662	chr25	10112033	10149033	678	W	AAFC03075674.1	6979	43979	-
662	chr25	10149033	10161829	679	W	AAFC03118548.1	35681	48477	+
662	chr25	10161879	10186731	681	W	AAFC03075673.1	0	24852	+
662	chr25	10186781	10218126	683	W	AAFC03118549.1	0	31345	-
663	chr25	10238760	10248092	687	W	AAFC03021620.1	1118	10450	-
663	chr25	10248092	10250287	688	W	AAFC03021613.1	0	2195	-
663	chr25	10255287	10263862	690	W	AAFC03021618.1	0	8575	+
663	chr25	10263912	10282293	692	W	AAFC03021625.1	9377	27758	-
663	chr25	10282293	10291701	693	W	AAFC02035199.1	1992	11400	-
663	chr25	10291701	10332073	694	W	AAFC03021626.1	0	40372	+
663	chr25	10332123	10341372	696	W	AAFC02026642.1	0	9249	-
663	chr25	10345817	10345982	698	W	AAFC03086421.1	0	165	+
663	chr25	10345982	10349675	699	W	AAFC03117857.1	0	3693	+
664	chr25	10392028	10412320	702	W	AAFC03086429.1	0	20292	+
664	chr25	10412370	10421217	704	W	AAFC03086425.1	0	8847	-
664	chr25	10421267	10427536	706	W	AAFC03086422.1	0	6269	+
664	chr25	10427643	10446120	708	W	AAFC03086428.1	0	18477	-
664	chr25	10446170	10447224	710	W	AAFC03021612.1	0	1054	+
664	chr25	10447274	10468016	712	W	AAFC03123359.1	0	20742	+
664	chr25	10468180	10474438	714	W	AAFC03021622.1	0	6258	+
665	chr25	10487169	10489620	716	W	AAFC03021619.1	3852	6303	-
665	chr25	10489620	10493448	717	W	AAFC03086424.1	0	3828	+
665	chr25	10493448	10513305	718	W	AAFC03021624.1	4971	24828	-
665	chr25	10513305	10529443	719	W	AAFC03123358.1	0	16138	-
665	chr25	10529493	10537741	721	W	AAFC03086423.1	0	8248	+
665	chr25	10537934	10545248	723	W	AAFC03125302.1	0	7314	+
665	chr25	10545248	10567233	724	W	AAFC03086430.1	0	21985	-
665	chr25	10597965	10613954	726	W	AAFC03026110.1	0	15989	+
666	chr25	10619620	10629230	729	W	AAFC03086426.1	4669	14279	+
666	chr25	10629230	10637992	730	W	AAFC03026109.1	9549	18311	+
666	chr25	10638042	10658831	732	W	AAFC03026111.1	0	20789	-
666	chr25	10658881	10660747	734	W	AAFC03026104.1	0	1866	+
666	chr25	10660797	10676753	736	W	AAFC03026108.1	0	15956	+
666	chr25	10677002	10679458	738	W	AAFC03026106.1	0	2456	-
666	chr25	10679518	10707300	740	W	AAFC03026112.1	0	27782	+
666	chr25	10707300	10740076	741	W	AAFC03117795.1	0	32776	-
668	chr25	10888844	10971484	746	W	AAFC03014195.1	0	82640	-
668	chr25	10971534	10996346	748	W	AAFC03014193.1	0	24812	-
669	chr25	11036558	11042123	751	W	AAFC03072942.1	0	5565	-
669	chr25	11042123	11045573	752	W	AAFC03014191.1	4286	7736	+
669	chr25	11045623	11049272	754	W	AAFC03072936.1	0	3649	+
669	chr25	11049322	11062411	756	W	AAFC03014192.1	0	13089	-
669	chr25	11062461	11075096	758	W	AAFC03072941.1	0	12635	+
669	chr25	11075324	11077477	760	W	AAFC03072934.1	0	2153	-
669	chr25	11077527	11086120	762	W	AAFC03072940.1	0	8593	+
669	chr25	11086120	11087039	763	W	AAFC03015332.1	0	919	-
669	chr25	11087039	11088607	764	W	AAFC03072935.1	0	1568	-
669	chr25	11089884	11106475	766	W	AAFC02085602.1	21441	38032	-
670	chr25	11152560	11159767	769	W	AAFC03072937.1	0	7207	+
670	chr25	11159767	11164100	770	W	AAFC03015340.1	7080	11413	+
670	chr25	11164100	11168929	771	W	AAFC03072939.1	4257	9086	+
670	chr25	11168929	11194533	772	W	AAFC03015343.1	2494	28098	+
670	chr25	11194583	11214190	774	W	AAFC03015341.1	525	20132	-
670	chr25	11214190	11225157	775	W	AAFC02102845.1	0	10967	+
670	chr25	11225207	11229370	777	W	AAFC02117201.1	0	4163	-
670	chr25	11238305	11252898	779	W	AAFC02056374.1	0	14593	+
671	chr25	11293788	11307433	782	W	AAFC03020219.1	0	13645	-
671	chr25	11308206	11364827	784	W	AAFC03020222.1	0	56621	+
671	chr25	11364877	11380415	786	W	AAFC03125688.1	0	15538	+
672	chr25	11414189	11468153	788	W	AAFC03060036.1	25923	79887	+
672	chr25	11468877	11487432	790	W	AAFC03060032.1	0	18555	+
672	chr25	11487493	11507941	792	W	AAFC03060033.1	0	20448	-
672	chr25	11507991	11508350	794	W	AAFC03060034.1	22903	23262	-
672	chr25	11508350	11512605	795	W	AAFC02102143.1	24928	29183	-
673	chr25	11550099	11577959	798	W	AAFC03060035.1	0	27860	-
673	chr25	11577959	11585517	799	W	AAFC03053274.1	13314	20872	+
673	chr25	11585517	11585873	800	W	AAFC03053241.1	0	356	-
673	chr25	11585873	11619948	801	W	AAFC03053275.1	0	34075	-
673	chr25	11619998	11632185	803	W	AAFC03053273.1	0	12187	+
674	chr25	11670149	11698230	806	W	AAFC03076426.1	23613	51694	+
674	chr25	11698280	11743695	808	W	AAFC03121121.1	0	45415	+
675	chr25	11815247	11890715	810	W	AAFC03081095.1	0	75468	-
675	chr25	11890765	11897536	812	W	AAFC03081093.1	0	6771	+
676	chr25	11938631	11984213	816	W	AAFC03054677.1	0	45582	-
676	chr25	11984213	11999907	817	W	AAFC03054676.1	9389	25083	+
677	chr25	12062444	12113718	820	W	AAFC03065198.1	51206	102480	+
677	chr25	12113768	12141037	822	W	AAFC03065199.1	4324	31593	-
677	chr25	12141037	12152523	823	W	AAFC02089509.1	0	11486	+
677	chr25	12152573	12187254	825	W	AAFC03025453.1	0	34681	-
678	chr25	12192270	12235986	828	W	AAFC03025455.1	0	43716	+
678	chr25	12236535	12282990	830	W	AAFC03025454.1	0	46455	-
678	chr25	12282990	12288779	831	W	AAFC03025452.1	0	5789	-
678	chr25	12292685	12301718	833	W	AAFC03025449.1	0	9033	+
679	chr25	12345498	12359451	835	W	AAFC03119219.1	4739	18692	+
679	chr25	12359451	12415125	836	W	AAFC03015517.1	0	55674	-
679	chr25	12421922	12428404	838	W	AAFC03015514.1	0	6482	+
679	chr25	12428454	12430978	840	W	AAFC03022728.1	0	2524	-
679	chr25	12430978	12450141	841	W	AAFC03015515.1	0	19163	-
680	chr25	12457079	12472719	844	W	AAFC03022725.1	0	15640	+
680	chr25	12472769	12487458	846	W	AAFC03022723.1	492	15181	-
680	chr25	12487458	12487571	847	W	AAFC03022726.1	11767	11880	-
680	chr25	12487571	12503064	848	W	AAFC02058353.1	13149	28642	-
680	chr25	12503064	12531227	849	W	AAFC03106293.1	91	28254	+
680	chr25	12531277	12537890	851	W	AAFC03039043.1	403	7016	-
680	chr25	12537890	12575795	852	W	AAFC03106289.1	0	37905	-
680	chr25	12575845	12577912	854	W	AAFC03106298.1	2596	4663	-
681	chr25	12624892	12627450	856	W	AAFC02058351.1	0	2558	+
681	chr25	12627450	12655386	857	W	AAFC03039042.1	0	27936	-
681	chr25	12655436	12705232	859	W	AAFC03050403.1	0	49796	-
682	chr25	12720718	12724113	863	W	AAFC02047395.1	0	3395	+
682	chr25	12724113	12729111	864	W	AAFC03050405.1	30771	35769	-
682	chr25	12729111	12791439	865	W	AAFC03084469.1	0	62328	+
682	chr25	12792013	12793064	867	W	AAFC03084467.1	23658	24709	-
682	chr25	12793064	12816851	868	W	AAFC02047834.1	11177	34964	-
682	chr25	12816851	12828173	869	W	AAFC03084466.1	1223	12545	-
682	chr25	12828173	12830004	870	W	AAFC03013965.1	0	1831	+
683	chr25	12846561	12897665	874	W	AAFC03084468.1	0	51104	-
683	chr25	12897665	12899516	875	W	AAFC03013968.1	0	1851	-
683	chr25	12899516	12899619	876	W	AAFC03084465.1	0	103	-
683	chr25	12899669	12921247	878	W	AAFC03013967.1	0	21578	+
683	chr25	12921297	12961946	880	W	AAFC03010301.1	0	40649	-
684	chr25	12979292	13018079	883	W	AAFC03118532.1	0	38787	-
684	chr25	13038006	13100987	885	W	AAFC03010302.1	0	62981	-
684	chr25	13100987	13103523	886	W	AAFC03020478.1	54252	56788	+
685	chr25	13124679	13157924	888	W	AAFC03020477.1	16470	49715	+
685	chr25	13157974	13173809	890	W	AAFC03020474.1	0	15835	+
685	chr25	13173954	13192171	892	W	AAFC03020475.1	0	18217	+
685	chr25	13192171	13193570	893	W	AAFC02152902.1	0	1399	+
685	chr25	13193570	13213815	894	W	AAFC03020476.1	0	20245	-
685	chr25	13213865	13228294	896	W	AAFC03020473.1	0	14429	+
686	chr25	13242683	13242801	899	W	AAFC03003176.1	13278	13396	+
686	chr25	13242851	13257028	901	W	AAFC03003175.1	0	14177	-
686	chr25	13257078	13261119	903	W	AAFC03003179.1	0	4041	+
686	chr25	13261169	13287388	905	W	AAFC03003177.1	0	26219	-
686	chr25	13287388	13349049	906	W	AAFC03009954.1	0	61661	-
686	chr25	13349049	13349286	907	W	AAFC03003174.1	0	237	-
686	chr25	13349336	13367669	909	W	AAFC03003178.1	0	18333	-
687	chr25	13404580	13454103	911	W	AAFC03009953.1	0	49523	-
687	chr25	13454286	13464761	913	W	AAFC03009955.1	0	10475	+
687	chr25	13464761	13475007	914	W	AAFC03057523.1	10196	20442	+
688	chr25	13506466	13522124	918	W	AAFC03057521.1	0	15658	+
688	chr25	13522777	13535876	920	W	AAFC03057522.1	0	13099	-
688	chr25	13535926	13554785	922	W	AAFC03057524.1	3080	21939	-
688	chr25	13554785	13558145	923	W	AAFC02114930.1	0	3360	+
688	chr25	13558145	13600405	924	W	AAFC03057526.1	0	42260	+
688	chr25	13600455	13617903	926	W	AAFC03005984.1	4928	22376	-
688	chr25	13617903	13625489	927	W	AAFC03118617.1	0	7586	+
689	chr25	13636589	13645820	930	W	AAFC03127893.1	0	9231	+
689	chr25	13645820	13677007	931	W	AAFC03005985.1	0	31187	+
689	chr25	13677057	13703185	933	W	AAFC03005986.1	0	26128	+
689	chr25	13703185	13713161	934	W	AAFC03119934.1	0	9976	-
689	chr25	13713211	13728692	936	W	AAFC02031522.1	0	15481	+
689	chr25	13728742	13743605	938	W	AAFC03005983.1	0	14863	-
689	chr25	13744091	13747102	940	W	AAFC03005978.1	0	3011	-
690	chr25	13784047	13788337	944	W	AAFC03005980.1	686	4976	-
690	chr25	13788337	13794248	945	W	AAFC03005979.1	2652	8563	-
690	chr25	13794248	13799053	946	W	AAFC03130820.1	3	4808	+
690	chr25	13799541	13802769	948	W	AAFC03129455.1	0	3228	+
690	chr25	13802819	13827578	950	W	AAFC03116958.1	0	24759	-
690	chr25	13827628	13844146	952	W	AAFC03116957.1	0	16518	+
690	chr25	13863913	13885320	954	W	AAFC03119050.1	0	21407	+
691	chr25	13923927	13986557	957	W	AAFC03083055.1	0	62630	+
691	chr25	13986607	13987320	959	W	AAFC03014361.1	6916	7629	-
691	chr25	13987320	13994863	960	W	AAFC03083053.1	0	7543	-
692	chr25	14084013	14106300	964	W	AAFC03014362.1	30467	52754	-
692	chr25	14106300	14148835	965	W	AAFC03027239.1	0	42535	-
692	chr25	14148885	14150633	967	W	AAFC03027237.1	0	1748	-
693	chr25	14157207	14250622	970	W	AAFC03027240.1	0	93415	+
693	chr25	14250672	14250822	972	W	AAFC03027238.1	9785	9935	-
694	chr25	14345175	14349463	975	W	AAFC03131292.1	0	4288	-
694	chr25	14349604	14352756	977	W	AAFC03126395.1	0	3152	+
694	chr25	14352756	14386673	978	W	AAFC03079631.1	0	33917	+
694	chr25	14386723	14398395	980	W	AAFC03079630.1	0	11672	+
694	chr25	14398445	14411642	982	W	AAFC03079629.1	0	13197	+
694	chr25	14411692	14412570	984	W	AAFC03079632.1	28346	29224	-
696	chr25	14551372	14558085	989	W	AAFC03012184.1	0	6713	+
696	chr25	14558085	14608764	990	W	AAFC02059108.1	0	50679	+
696	chr25	14608764	14671366	991	W	AAFC03025757.1	86996	149598	-
697	chr25	14767948	14768920	993	W	AAFC02169174.1	3380	4352	-
697	chr25	14768920	14772511	994	W	AAFC03039564.1	256	3847	+
698	chr25	14840913	14912943	997	W	AAFC03072334.1	0	72030	+
699	chr25	15007877	15019704	1001	W	AAFC03122310.1	0	11827	+
699	chr25	15019754	15050200	1003	W	AAFC03122309.1	0	30446	+
699	chr25	15050200	15051022	1004	W	AAFC03020162.1	6924	7746	+
701	chr25	15210476	15239805	1008	W	AAFC03122312.1	0	29329	-
701	chr25	15239805	15246591	1009	W	AAFC03106576.1	4316	11102	+
701	chr25	15246591	15250796	1010	W	AAFC03122311.1	0	4205	-
701	chr25	15251883	15282744	1012	W	AAFC03122313.1	0	30861	+
701	chr25	15282744	15287895	1013	W	AAFC03004553.1	0	5151	-
701	chr25	15292895	15301205	1015	W	AAFC03004552.1	0	8310	+
701	chr25	15301255	15304465	1017	W	AAFC03004551.1	0	3210	-
702	chr25	15342265	15345861	1021	W	AAFC03004550.1	0	3596	-
702	chr25	15345911	15362835	1023	W	AAFC03004554.1	0	16924	-
702	chr25	15362885	15363169	1025	W	AAFC03106581.1	1513	1797	-
702	chr25	15363169	15369504	1026	W	AAFC03004555.1	14988	21323	-
702	chr25	15369504	15404821	1027	W	AAFC03085880.1	0	35317	+
702	chr25	15404871	15412544	1029	W	AAFC03085879.1	0	7673	-
702	chr25	15412594	15448721	1031	W	AAFC03085881.1	683	36810	-
702	chr25	15448721	15449558	1032	W	AAFC02213517.1	0	837	+
703	chr25	15516175	15560231	1035	W	AAFC03085882.1	0	44056	+
703	chr25	15560231	15591817	1036	W	AAFC03037992.1	0	31586	+
704	chr25	15606431	15616837	1039	W	AAFC03037988.1	0	10406	+
704	chr25	15617735	15619645	1041	W	AAFC03037987.1	0	1910	+
704	chr25	15630343	15632423	1043	W	AAFC03037986.1	0	2080	+
704	chr25	15632473	15640702	1045	W	AAFC03037989.1	2084	10313	-
704	chr25	15640702	15666590	1046	W	AAFC03093801.1	0	25888	+
704	chr25	15666640	15670905	1048	W	AAFC03037991.1	13371	17636	-
704	chr25	15670905	15710087	1049	W	AAFC02086176.1	0	39182	+
705	chr25	15729909	15778293	1052	W	AAFC03093803.1	0	48384	+
705	chr25	15778343	15780705	1054	W	AAFC03093799.1	0	2362	-
705	chr25	15782456	15802148	1056	W	AAFC03093804.1	64360	84052	-
706	chr25	15872119	15875010	1059	W	AAFC03071215.1	0	2891	+
706	chr25	15875060	15892277	1061	W	AAFC03071218.1	0	17217	+
706	chr25	15892916	15908287	1063	W	AAFC03071217.1	0	15371	-
706	chr25	15908337	15915835	1065	W	AAFC03071216.1	0	7498	+
706	chr25	15916178	15970121	1067	W	AAFC03071219.1	6259	60202	-
706	chr25	15970121	15979495	1068	W	AAFC03072997.1	0	9374	+
706	chr25	15979886	15985820	1070	W	AAFC03072992.1	0	5934	-
706	chr25	15985870	15989823	1072	W	AAFC03072990.1	0	3953	+
707	chr25	15996437	16071581	1076	W	AAFC03072998.1	0	75144	+
708	chr25	16135344	16217214	1079	W	AAFC03009194.1	18387	100257	-
709	chr25	16269548	16312637	1082	W	AAFC03013506.1	0	43089	-
709	chr25	16312869	16348000	1084	W	AAFC03013505.1	0	35131	+
709	chr25	16348714	16372270	1086	W	AAFC03013507.1	16357	39913	-
710	chr25	16393175	16417805	1088	W	AAFC03118828.1	2673	27303	-
710	chr25	16417805	16422727	1089	W	AAFC03027916.1	0	4922	+
710	chr25	16422777	16423607	1091	W	AAFC03027918.1	0	830	+
710	chr25	16423607	16429772	1092	W	AAFC03008864.1	6175	12340	-
710	chr25	16429772	16432636	1093	W	AAFC02165361.1	6826	9690	-
710	chr25	16432636	16443890	1094	W	AAFC03027917.1	2	11256	+
710	chr25	16443940	16447011	1096	W	AAFC03008862.1	0	3071	-
711	chr25	16535717	16549785	1099	W	AAFC02022531.1	0	14068	-
711	chr25	16549946	16632847	1101	W	AAFC03008865.1	0	82901	+
711	chr25	16632847	16640080	1102	W	AAFC03037319.1	0	7233	-
712	chr25	16664572	16678331	1106	W	AAFC03127203.1	0	13759	+
712	chr25	16678331	16752692	1107	W	AAFC03037322.1	0	74361	+
714	chr25	16925674	16980569	1111	W	AAFC03082737.1	0	54895	-
715	chr25	17054281	17059200	1115	W	AAFC03026872.1	0	4919	+
715	chr25	17059200	17118512	1116	W	AAFC03061613.1	0	59312	+
715	chr25	17118512	17127781	1117	W	AAFC03026869.1	0	9269	+
715	chr25	17127831	17128021	1119	W	AAFC03061612.1	11274	11464	-
715	chr25	17128021	17169338	1120	W	AAFC03026871.1	0	41317	+
716	chr25	17172555	17188002	1123	W	AAFC03022664.1	0	15447	+
716	chr25	17188478	17203259	1125	W	AAFC03022663.1	0	14781	+
716	chr25	17203309	17293933	1127	W	AAFC03022666.1	0	90624	-
718	chr25	17489896	17533025	1132	W	AAFC03056733.1	30247	73376	-
